fw_taxon_id	canonical_name	rank	gbif_taxon_id	inat_taxon_id	worms_aphia_id	wikidata_qid	merged_into	created_on
27215	Nemateleotris	genus	2385837	90180				2026-09-13
27216	Nemateleotris decora	species	2385841	196489				2026-09-13
27217	Nemateleotris helfrichi	species	2385838	196488				2026-09-13
27218	Nemateleotris lavandula	species	12197762	1458470				2026-09-13
27219	Nemateleotris magnifica	species	2385839	106696				2026-09-13
27220	Nematistiidae	family	8547	85916				2026-09-13
27221	Nematistius	genus	2369682	90181				2026-09-13
27222	Nematistius pectoralis	species	2369683	194888				2026-09-13
27223	Nematobrycon	genus	2354001	90182				2026-09-13
27224	Nematobrycon lacortei	species	2354002	610905				2026-09-13
27225	Nematobrycon palmeri	species	2354003	488515				2026-09-13
27226	Nematocharax	genus	2353866	90183				2026-09-13
27227	Nematocharax varii	species	11136001	1314034				2026-09-13
27228	Nematocharax venustus	species	2353867	610907				2026-09-13
27229	Nematogenyidae	family	5161	85917				2026-09-13
27230	Nematogenys	genus	2338997	90184				2026-09-13
27231	Nematogenys inermis	species	2338998	106697				2026-09-13
27232	Nematogobius	genus	2377856	90185				2026-09-13
27233	Nematogobius brachynemus	species	2377860	614724				2026-09-13
27234	Nematogobius maindroni	species	2377861	614725				2026-09-13
27235	Nematolebias	genus	2349542	90186				2026-09-13
27236	Nematolebias catimbau	species	7746127	620127				2026-09-13
27237	Nematolebias papilliferus	species	2349548	341286				2026-09-13
27238	Nematolebias whitei	species	2349543	341287				2026-09-13
27239	Nematops	genus	2409043	90187				2026-09-13
27240	Nematops grandisquama	species		1315775				2026-09-13
27241	Nematops macrochirus	species	2409045	530684				2026-09-13
27242	Nematops microstoma	species	2409047	530685				2026-09-13
27243	Nematops nanosquama	species	2409048	619382				2026-09-13
27244	Nemichthyidae	family	7169	67625				2026-09-13
27245	Nemichthys	genus	2403685	67626				2026-09-13
27246	Nemichthys curvirostris	species	2403703	54033				2026-09-13
27247	Nemichthys larseni	species	2403707	317242				2026-09-13
27248	Nemichthys scolopaceus	species	2403686	67619				2026-09-13
27249	Nemipteridae	family	4288	51095				2026-09-13
27250	Nemipterus	genus	2379945	90190				2026-09-13
27251	Nemipterus andamanensis	species	11192035	1314110				2026-09-13
27252	Nemipterus aurifilum	species	2379951	530458				2026-09-13
27253	Nemipterus aurora	species	2379972	618177				2026-09-13
27254	Nemipterus balinensis	species	2380031	530459				2026-09-13
27255	Nemipterus balinensoides	species	2379989	530460				2026-09-13
27256	Nemipterus bathybius	species	2380063	530461				2026-09-13
27257	Nemipterus biendongensis	species		1439720				2026-09-13
27258	Nemipterus bipunctatus	species	2380036	618178				2026-09-13
27259	Nemipterus celebicus	species	2379953	530462				2026-09-13
27260	Nemipterus elaine	species	10854075	1167347				2026-09-13
27261	Nemipterus flavomandibularis	species	8384466	1314821				2026-09-13
27262	Nemipterus furcosus	species	2380012	201337				2026-09-13
27263	Nemipterus gracilis	species	2380033	618179				2026-09-13
27264	Nemipterus hexodon	species	2379975	369135				2026-09-13
27265	Nemipterus isacanthus	species	2379955	530463				2026-09-13
27266	Nemipterus japonicus	species	2380041	618180				2026-09-13
27267	Nemipterus marginatus	species	2379946	530464				2026-09-13
27268	Nemipterus mesoprion	species	2379965	618181				2026-09-13
27269	Nemipterus nematophorus	species	2379966	618182				2026-09-13
27270	Nemipterus nematopus	species	2379982	530465				2026-09-13
27271	Nemipterus nemurus	species	2379948	106700				2026-09-13
27272	Nemipterus peronii	species	2379994	368423				2026-09-13
27273	Nemipterus randalli	species	2379964	542032				2026-09-13
27274	Nemipterus sugillatus	species	9593829	1314476				2026-09-13
27275	Nemipterus tambuloides	species	2379991	530466				2026-09-13
27276	Nemipterus theodorei	species	2380040	368198				2026-09-13
27277	Nemipterus thosaporni	species	2380008	618183				2026-09-13
27278	Nemipterus virgatus	species	2380054	106701				2026-09-13
27279	Nemipterus vitiensis	species	2380009	618184				2026-09-13
27280	Nemipterus zysron	species	2379958	530467				2026-09-13
27281	Nemoossis	genus	8889393	607919				2026-09-13
27282	Nemoossis belloci	species	9262626	607920				2026-09-13
27283	Nemuroglanis	genus	2343356	90192				2026-09-13
27284	Nemuroglanis furcatus	species	5961353	615324				2026-09-13
27285	Nemuroglanis lanceolatus	species	2343357	615325				2026-09-13
27286	Nemuroglanis mariai	species	2343358	615326				2026-09-13
27287	Nemuroglanis pauciradiatus	species	2343362	615328				2026-09-13
27288	Neoachiropsetta	genus	2409000	90194				2026-09-13
27289	Neoachiropsetta milfordi	species	2409001	529339				2026-09-13
27290	Neoaploactis	genus	2337060	90196				2026-09-13
27291	Neoaploactis tridorsalis	species	2337061	529400				2026-09-13
27292	Neoarius	genus	2345430	90197				2026-09-13
27293	Neoarius berneyi	species	2345439	106704				2026-09-13
27294	Neoarius graeffei	species	2345449	337763				2026-09-13
27295	Neoarius hainesi	species		1501098				2026-09-13
27296	Neoarius midgleyi	species	2345447	529489				2026-09-13
27297	Neoarius paucus	species		1315115				2026-09-13
27298	Neoarius pectoralis	species	2345464	529490				2026-09-13
27299	Neobarynotus	genus	2361157	90198				2026-09-13
27300	Neobarynotus microlepis	species	2361158	187755				2026-09-13
27301	Neobathyclupea	genus	9198641	1313053				2026-09-13
27302	Neobathyclupea argentea	species		1316367				2026-09-13
27303	Neobathyclupea elongata	species		1313135				2026-09-13
27304	Neobathyclupea gracilis	species		1316366				2026-09-13
27305	Neobathyclupea japanotaiwana	species	11132214	1314760				2026-09-13
27306	Neobathyclupea malayana	species	8794429	1316365				2026-09-13
27307	Neobathyclupea megaceps	species		1316364				2026-09-13
27308	Neobathyclupea melanoptera	species	9014660	1314505				2026-09-13
27309	Neobola	genus	2367592	90199				2026-09-13
27310	Neobola bottegoi	species	2367597	106707				2026-09-13
27311	Neobola fluviatilis	species	2367593	106708				2026-09-13
27312	Neobola kinondo	species	10708230	1313851				2026-09-13
27313	Neobola moeruensis	species		1316516				2026-09-13
27314	Neobola stellae	species	2367595	106710				2026-09-13
27315	Neobythites	genus	2345703	90200				2026-09-13
27316	Neobythites alcocki	species	2345747	618719				2026-09-13
27317	Neobythites analis	species	2345738	618720				2026-09-13
27318	Neobythites andamanensis	species	2345730	618721				2026-09-13
27319	Neobythites australiensis	species	2345721	530531				2026-09-13
27320	Neobythites bimaculatus	species	2345731	106711				2026-09-13
27321	Neobythites bimarginatus	species	2345722	618722				2026-09-13
27322	Neobythites braziliensis	species	2345728	618723				2026-09-13
27323	Neobythites crosnieri	species	2345750	618724				2026-09-13
27324	Neobythites elongatus	species	2345762	618725				2026-09-13
27325	Neobythites fasciatus	species	2345720	618726				2026-09-13
27326	Neobythites fijiensis	species	2345707	618727				2026-09-13
27327	Neobythites franzi	species	2345758	106712				2026-09-13
27328	Neobythites gilli	species	2345714	317243				2026-09-13
27329	Neobythites gloriae	species	9726087	1314315				2026-09-13
27330	Neobythites japonicus	species		1545438				2026-09-13
27331	Neobythites javaensis	species	2345751	618728				2026-09-13
27332	Neobythites jonathan	species		1545437				2026-09-13
27333	Neobythites kenyaensis	species	2345734	618729				2026-09-13
27334	Neobythites lombokensis	species	9694358	1314314				2026-09-13
27335	Neobythites longipes	species	2345726	530532				2026-09-13
27336	Neobythites longispinis	species	2345743	618730				2026-09-13
27337	Neobythites longiventralis	species	2345712	618731				2026-09-13
27338	Neobythites machidai	species	7700468	618732				2026-09-13
27339	Neobythites macrocelli	species	2345711	618733				2026-09-13
27340	Neobythites macrops	species	2345713	530533				2026-09-13
27341	Neobythites malayanus	species	2345756	618734				2026-09-13
27342	Neobythites malhaensis	species	2345723	618735				2026-09-13
27343	Neobythites marginatus	species	2345724	618736				2026-09-13
27344	Neobythites marianaensis	species	2345761	618737				2026-09-13
27345	Neobythites marquesaensis	species	2345745	618738				2026-09-13
27346	Neobythites meteori	species	2345710	618739				2026-09-13
27347	Neobythites monocellatus	species	2345759	618740				2026-09-13
27348	Neobythites multidigitatus	species	2345757	618741				2026-09-13
27349	Neobythites multiocellatus	species	2345705	618742				2026-09-13
27350	Neobythites multistriatus	species	2345719	618743				2026-09-13
27351	Neobythites musorstomi	species	2345736	618744				2026-09-13
27352	Neobythites natalensis	species	2345760	618745				2026-09-13
27353	Neobythites neocaledoniensis	species	2345709	618746				2026-09-13
27354	Neobythites nigriventris	species	2345727	530534				2026-09-13
27355	Neobythites ocellatus	species	2345708	131433				2026-09-13
27356	Neobythites pako	species		1545440				2026-09-13
27357	Neobythites pallidus	species	2345718	530535				2026-09-13
27358	Neobythites purus	species	2345737	530536				2026-09-13
27359	Neobythites sereti	species	2345717	618747				2026-09-13
27360	Neobythites sinensis	species	2345704	618748				2026-09-13
27361	Neobythites sivicola	species	2345752	618749				2026-09-13
27362	Neobythites soelae	species	2345739	530537				2026-09-13
27363	Neobythites solomonensis	species	11113907	1313238				2026-09-13
27364	Neobythites somaliaensis	species	2345755	618750				2026-09-13
27365	Neobythites steatiticus	species	9813474	618751				2026-09-13
27366	Neobythites stefanovi	species	2345742	618752				2026-09-13
27367	Neobythites stelliferoides	species	2345746	106713				2026-09-13
27368	Neobythites stigmosus	species	2345706	618753				2026-09-13
27369	Neobythites superocellatus	species		1545439				2026-09-13
27370	Neobythites trifilis	species	2345729	618754				2026-09-13
27371	Neobythites unicolor	species	2345735	131435				2026-09-13
27372	Neobythites unimaculatus	species	2345732	530538				2026-09-13
27373	Neobythites vityazi	species	2345744	618755				2026-09-13
27374	Neobythites zonatus	species	2345725	618756				2026-09-13
27375	Neobythites zora	species		1545436				2026-09-13
27376	Neobythitoides	genus	2345685	90201				2026-09-13
27377	Neobythitoides serratus	species	2345686	618757				2026-09-13
27378	Neocaristius	genus	6168910	529328				2026-09-13
27379	Neocaristius heemstrai	species	6168911	529726				2026-09-13
27380	Neocentropogon	genus	2335255	90202				2026-09-13
27381	Neocentropogon aeglefinus	species	2335262	531041				2026-09-13
27382	Neocentropogon affinis	species	2335258	621569				2026-09-13
27383	Neocentropogon japonicus	species	2335260	621570				2026-09-13
27384	Neocentropogon mesedai	species	2335256	621571				2026-09-13
27385	Neocentropogon profundus	species	2335267	621572				2026-09-13
27386	Neocentropogon trimaculatus	species	2335257	531042				2026-09-13
27387	Neoceratias	genus	2415167	90203				2026-09-13
27388	Neoceratias spinifer	species	2415168	530476				2026-09-13
27389	Neoceratiidae	family	8054	85919				2026-09-13
27390	Neoceratodontidae	family	4836899	85920				2026-09-13
27391	Neoceratodus	genus	2441265	90204				2026-09-13
27392	Neoceratodus forsteri	species	2441266	460249				2026-09-13
27393	Neochanna	genus	2410602	90205				2026-09-13
27394	Neochanna apoda	species	2410604	106714				2026-09-13
27395	Neochanna burrowsius	species	2410609	106715				2026-09-13
27396	Neochanna cleaveri	species	2410605	529904				2026-09-13
27397	Neochanna diversus	species	2410603	106716				2026-09-13
27398	Neochanna heleios	species	2410612	410885				2026-09-13
27399	Neochanna rekohua	species	5853860	106717				2026-09-13
27400	Neochela	genus		1312915				2026-09-13
27401	Neochela dadiburjori	species		1316416				2026-09-13
27402	Neochelon	genus	7453458	623946				2026-09-13
27403	Neochelon falcipinnis	species	9312384	623947				2026-09-13
27404	Neochirus	genus		1571747				2026-09-13
27405	Neochirus barberi	species		1571750				2026-09-13
27406	Neochirus bella	species		1571753				2026-09-13
27407	Neochirus brachyptera	species		1571748				2026-09-13
27408	Neochirus hemprichi	species		1571758				2026-09-13
27409	Neochirus tuamotuensis	species		1571761				2026-09-13
27410	Neochromis	genus		1312907				2026-09-13
27411	Neochromis gigas	species		1315175				2026-09-13
27412	Neochromis greenwoodi	species		1315174				2026-09-13
27413	Neochromis nigricans	species		1315953				2026-09-13
27414	Neochromis omnicaeruleus	species		1315173				2026-09-13
27415	Neochromis rufocaudalis	species		1315172				2026-09-13
27416	Neochromis simotes	species		1316573				2026-09-13
27417	Neocirrhites	genus	2375190	90207				2026-09-13
27418	Neocirrhites armatus	species	2375191	194622				2026-09-13
27419	Neoclinus	genus	2381415	90208				2026-09-13
27420	Neoclinus blanchardi	species	2381417	317244				2026-09-13
27421	Neoclinus bryope	species	2381423	446236				2026-09-13
27422	Neoclinus chihiroe	species	2381422	446237				2026-09-13
27423	Neoclinus lacunicola	species	2381416	446238				2026-09-13
27424	Neoclinus monogrammus	species	5962013	610051				2026-09-13
27425	Neoclinus nudiceps	species	5962014	610052				2026-09-13
27426	Neoclinus nudus	species	2381425	446239				2026-09-13
27427	Neoclinus okazakii	species	2381419	446240				2026-09-13
27428	Neoclinus stephensae	species	2381426	317245				2026-09-13
27429	Neoclinus toshimaensis	species	2381420	446241				2026-09-13
27430	Neoclinus uninotatus	species	2381421	106718				2026-09-13
27431	Neoconger	genus	2403041	90209				2026-09-13
27432	Neoconger anaelisae	species		1567646				2026-09-13
27433	Neoconger hygomi	species		1596854				2026-09-13
27434	Neoconger mucronatus	species	2403044	317246				2026-09-13
27435	Neoconger torrei	species		1567638				2026-09-13
27436	Neoconger tuberculatus	species	2403042	617515				2026-09-13
27437	Neoconger vermiformis	species	2403047	106719				2026-09-13
27438	Neocottus	genus	2335909	90211				2026-09-13
27439	Neocottus thermalis	species	2335913	607805				2026-09-13
27440	Neocottus werestschagini	species	2335910	607806				2026-09-13
27441	Neocyema	genus	2415361	90212				2026-09-13
27442	Neocyema erythrosoma	species	2415362	459423				2026-09-13
27443	Neocyematidae	family	10816593	1303608				2026-09-13
27444	Neocyttus	genus	2415349	90213				2026-09-13
27445	Neocyttus acanthorhynchus	species	2415356	618841				2026-09-13
27446	Neocyttus helgae	species	2415350	459221				2026-09-13
27447	Neocyttus psilorhynchus	species	2415357	530567				2026-09-13
27448	Neocyttus rhomboidalis	species	2415353	530568				2026-09-13
27449	Neoditrema	genus	2389305	90215				2026-09-13
27450	Neoditrema ransonnetii	species	2389306	614001				2026-09-13
27451	Neodontobutis	genus	2390054	90216				2026-09-13
27452	Neodontobutis aurarmus	species	2390061	187758				2026-09-13
27453	Neodontobutis hainanensis	species	2390055	618341				2026-09-13
27454	Neodontobutis lani	species		1416217				2026-09-13
27455	Neodontobutis ngheanensis	species	7193226	618342				2026-09-13
27456	Neodontobutis tonkinensis	species	2390059	106727				2026-09-13
27457	Neodraco	genus		1439613				2026-09-13
27458	Neodraco lonnbergi	species		1439812				2026-09-13
27459	Neodraco skottsbergi	species		1439811				2026-09-13
27460	Neoepinnula	genus	2397762	90218				2026-09-13
27461	Neoepinnula americana	species	2397763	317247				2026-09-13
27462	Neoepinnula minetomai	species	7375940	1314742				2026-09-13
27463	Neoepinnula orientalis	species	2397765	459257				2026-09-13
27464	Neoeucirrhichthys	genus	2368168	90220				2026-09-13
27465	Neoeucirrhichthys maydelli	species	2368169	106739				2026-09-13
27466	Neofundulus	genus	2349055	90222				2026-09-13
27467	Neofundulus acutirostratus	species	2349061	341288				2026-09-13
27468	Neofundulus aureomaculatus	species	8757315	620128				2026-09-13
27469	Neofundulus guaporensis	species	2349057	341289				2026-09-13
27470	Neofundulus paraguayensis	species	2349059	341195				2026-09-13
27471	Neofundulus parvipinnis	species	2349058	341290				2026-09-13
27472	Neofundulus rubrofasciatus	species	9145975	620129				2026-09-13
27473	Neofundulus splendidus	species	9624570	620130				2026-09-13
27474	Neogastromyzon	genus	2358693	90223				2026-09-13
27475	Neogastromyzon brunei	species	2358700	609148				2026-09-13
27476	Neogastromyzon chini	species	2358695	609149				2026-09-13
27477	Neogastromyzon crassiobex	species	2358696	609150				2026-09-13
27478	Neogastromyzon kottelati	species	2358694	609151				2026-09-13
27479	Neogastromyzon nieuwenhuisii	species	2358697	609152				2026-09-13
27480	Neogastromyzon pauciradiatus	species	2358701	609153				2026-09-13
27481	Neoglyphidodon	genus	2398574	90225				2026-09-13
27482	Neoglyphidodon bonang	species	2398582	619656				2026-09-13
27483	Neoglyphidodon carlsoni	species	2398586	495187				2026-09-13
27484	Neoglyphidodon crossi	species	2398575	272537				2026-09-13
27485	Neoglyphidodon melas	species	2398600	132370				2026-09-13
27486	Neoglyphidodon mitratus	species	7742924	619657				2026-09-13
27487	Neoglyphidodon nigroris	species	2398588	135284				2026-09-13
27488	Neoglyphidodon oxyodon	species	2398611	325534				2026-09-13
27489	Neoglyphidodon polyacanthus	species	2398579	424819				2026-09-13
27490	Neoglyphidodon thoracotaeniatus	species	2398576	153273				2026-09-13
27491	Neogobius	genus	2379049	85261				2026-09-13
27492	Neogobius bathybius	species		1376782				2026-09-13
27493	Neogobius caspius	species	2379072	614726				2026-09-13
27494	Neogobius fluviatilis	species	2379105	106742				2026-09-13
27495	Neogobius melanostomus	species	2379089	106743				2026-09-13
27496	Neogobius melanostomus affinis	subspecies		1470379				2026-09-13
27497	Neogobius pallasi	species	2379080	106744				2026-09-13
27498	Neoharriotta	genus	2417437	90227				2026-09-13
27499	Neoharriotta carri	species	2417441	106746				2026-09-13
27500	Neoharriotta pinnata	species	2417439	106747				2026-09-13
27501	Neoharriotta pumila	species	2417438	106748				2026-09-13
27502	Neoheterandria	genus	2350407	90228				2026-09-13
27503	Neoheterandria cana	species	2350411	540907				2026-09-13
27504	Neoheterandria elegans	species	2350410	619494				2026-09-13
27505	Neoheterandria tridentiger	species	2350408	532605				2026-09-13
27506	Neohomaloptera	genus	2358749	90229				2026-09-13
27507	Neohomaloptera johorensis	species	2358750	609154				2026-09-13
27508	Neolaeops	genus	2408599	90231				2026-09-13
27509	Neolaeops microphthalmus	species	2408600	529581				2026-09-13
27510	Neolamprologus	genus	2371730	90232				2026-09-13
27511	Neolamprologus bifasciatus	species	2371806	611590				2026-09-13
27512	Neolamprologus brevis	species	2371771	106751				2026-09-13
27513	Neolamprologus brichardi	species	2371754	1545676				2026-09-13
27514	Neolamprologus buescheri	species	2371840	106753				2026-09-13
27515	Neolamprologus callipterus	species		1632158				2026-09-13
27516	Neolamprologus calliurus	species		1633537				2026-09-13
27517	Neolamprologus cancellatus	species	2371839	611591				2026-09-13
27518	Neolamprologus caudopunctatus	species	2371825	106754				2026-09-13
27519	Neolamprologus christyi	species	2371808	106755				2026-09-13
27520	Neolamprologus cunningtoni	species		1315976				2026-09-13
27521	Neolamprologus cylindricus	species	2371739	611593				2026-09-13
27522	Neolamprologus falcicula	species	2371779	106758				2026-09-13
27523	Neolamprologus finalimus	species		1644074				2026-09-13
27524	Neolamprologus furcifer	species	2371830	106760				2026-09-13
27525	Neolamprologus gracilis	species	2371783	106761				2026-09-13
27526	Neolamprologus kungweensis	species		1315237				2026-09-13
27527	Neolamprologus laparogramma	species		1315159				2026-09-13
27528	Neolamprologus leleupi	species	2371746	106763				2026-09-13
27529	Neolamprologus leloupi	species	2371757	106764				2026-09-13
27530	Neolamprologus lemairii	species		1633536				2026-09-13
27531	Neolamprologus longicaudatus	species	2371838	611595				2026-09-13
27532	Neolamprologus longior	species	2371834	106765				2026-09-13
27533	Neolamprologus marunguensis	species	2371738	611596				2026-09-13
27534	Neolamprologus modestus	species	2371731	106767				2026-09-13
27535	Neolamprologus mondabu	species	2371828	106768				2026-09-13
27536	Neolamprologus multifasciatus	species	2371798	106769				2026-09-13
27537	Neolamprologus mustax	species	2371761	106770				2026-09-13
27538	Neolamprologus niger	species	2371744	106771				2026-09-13
27539	Neolamprologus nigriventris	species	2371742	611597				2026-09-13
27540	Neolamprologus obscurus	species	2371832	106772				2026-09-13
27541	Neolamprologus ornatipinnis	species		1644076				2026-09-13
27542	Neolamprologus pectoralis	species	2371785	611598				2026-09-13
27543	Neolamprologus petricola	species	2371787	106774				2026-09-13
27544	Neolamprologus prochilus	species	2371752	106776				2026-09-13
27545	Neolamprologus pulcher	species	2371813	106777				2026-09-13
27546	Neolamprologus savoryi	species	2371821	106778				2026-09-13
27547	Neolamprologus schreyeni	species	2371793	106779				2026-09-13
27548	Neolamprologus sexfasciatus	species	2371777	106780				2026-09-13
27549	Neolamprologus signatus	species		1316068				2026-09-13
27550	Neolamprologus similis	species	2371819	611599				2026-09-13
27551	Neolamprologus speciosus	species		1644077				2026-09-13
27552	Neolamprologus splendens	species	2371759	106781				2026-09-13
27553	Neolamprologus stappersi	species		1644079				2026-09-13
27554	Neolamprologus tetracanthus	species	2371734	106782				2026-09-13
27555	Neolamprologus timidus	species	8283156	611600				2026-09-13
27556	Neolamprologus toae	species	2371810	106783				2026-09-13
27557	Neolamprologus tretocephalus	species	2371800	106784				2026-09-13
27558	Neolamprologus variostigma	species		1154132				2026-09-13
27559	Neolamprologus ventralis	species	2371733	611601				2026-09-13
27560	Neolamprologus walteri	species	2371764	611602				2026-09-13
27561	Neolamprologus wauthioni	species	2371781	106785				2026-09-13
27562	Neolebias	genus	2355748	90234				2026-09-13
27563	Neolebias ansorgii	species	2355753	106789				2026-09-13
27564	Neolebias axelrodi	species	2355764	106790				2026-09-13
27565	Neolebias gossei	species	5788363	106791				2026-09-13
27566	Neolebias gracilis	species	2355763	1545603				2026-09-13
27567	Neolebias kerguennae	species	2355752	106793				2026-09-13
27568	Neolebias lozii	species	2355767	106794				2026-09-13
27569	Neolebias philippei	species	2355766	106795				2026-09-13
27570	Neolebias powelli	species	2355765	106796				2026-09-13
27571	Neolebias spilotaenia	species	2355828	187762				2026-09-13
27572	Neolebias trewavasae	species	2355762	106797				2026-09-13
27573	Neolebias trilineatus	species	2355749	106798				2026-09-13
27574	Neolebias unifasciatus	species	2355757	106799				2026-09-13
27575	Neolissochilus	genus	2362762	90236				2026-09-13
27576	Neolissochilus acutirostris	species	8868397	1015308				2026-09-13
27577	Neolissochilus baoshanensis	species	2362817	187763				2026-09-13
27578	Neolissochilus benasi	species	2362776	187764				2026-09-13
27579	Neolissochilus blanci	species	2362781	187765				2026-09-13
27580	Neolissochilus blythii	species	2362819	613262				2026-09-13
27581	Neolissochilus capudelphinus	species	8937169	1015309				2026-09-13
27582	Neolissochilus compressus	species	2362814	613264				2026-09-13
27583	Neolissochilus dukai	species	2362791	106801				2026-09-13
27584	Neolissochilus hemispinus	species		1313173				2026-09-13
27585	Neolissochilus hendersoni	species	2362794	613265				2026-09-13
27586	Neolissochilus heterostomus	species	2362796	613266				2026-09-13
27587	Neolissochilus hexagonolepis	species	2362765	106802				2026-09-13
27588	Neolissochilus hexastichus	species	2362788	106803				2026-09-13
27589	Neolissochilus kaladanensis	species	11158218	1314262				2026-09-13
27590	Neolissochilus longipinnis	species	2362827	613267				2026-09-13
27591	Neolissochilus micropthalmus	species	9185803	1015310				2026-09-13
27592	Neolissochilus minimus	species	9016932	1015311				2026-09-13
27593	Neolissochilus nigrovittatus	species	2362802	187767				2026-09-13
27594	Neolissochilus paucisquamatus	species	2362823	187768				2026-09-13
27595	Neolissochilus pnar	species	12183825	1447315				2026-09-13
27596	Neolissochilus qiaojiensis	species	11116422	1313152				2026-09-13
27597	Neolissochilus soro	species		1316211				2026-09-13
27598	Neolissochilus soroides	species	2362821	187769				2026-09-13
27599	Neolissochilus spinulosus	species	2362770	106804				2026-09-13
27600	Neolissochilus stevensonii	species	2362825	106805				2026-09-13
27601	Neolissochilus stracheyi	species	2362798	106806				2026-09-13
27602	Neolissochilus subterraneus	species	2362813	106807				2026-09-13
27603	Neolissochilus sumatranus	species	2362807	613269				2026-09-13
27604	Neolissochilus tamiraparaniensis	species	8792363	1015312				2026-09-13
27605	Neolissochilus thienemanni	species	2362810	106808				2026-09-13
27606	Neolissochilus vittatus	species	2362785	187771				2026-09-13
27607	Neolissochilus wynaadensis	species		1316509				2026-09-13
27608	Neolumpenus	genus	2394794	90237				2026-09-13
27609	Neolumpenus unocellatus	species	2394795	621167				2026-09-13
27610	Neomerinthe	genus	2334826	90238				2026-09-13
27611	Neomerinthe amplisquamiceps	species	2334838	530778				2026-09-13
27612	Neomerinthe bauchotae	species	2334833	620438				2026-09-13
27613	Neomerinthe beanorum	species	2334836	620439				2026-09-13
27614	Neomerinthe bucephalus	species	11170501	1315746				2026-09-13
27615	Neomerinthe costata	species		1561248				2026-09-13
27616	Neomerinthe erostris	species	8130193	620440				2026-09-13
27617	Neomerinthe folgori	species	2334829	620441				2026-09-13
27618	Neomerinthe harenartis	species		1545372				2026-09-13
27619	Neomerinthe hemingwayi	species	2334844	106809				2026-09-13
27620	Neomerinthe ignea	species		1544069				2026-09-13
27621	Neomerinthe kaufmani	species	9266862	624048				2026-09-13
27622	Neomerinthe megalepis	species	2334831	530779				2026-09-13
27623	Neomerinthe naevosa	species	7359348	620442				2026-09-13
27624	Neomerinthe ornithoptera	species		1545254				2026-09-13
27625	Neomerinthe pallidimacula	species	2334842	620443				2026-09-13
27626	Neomerinthe parallelaspina	species		1561249				2026-09-13
27627	Neomerinthe rufescens	species	2334834	620444				2026-09-13
27628	Neomyxine	genus	2498693	90239				2026-09-13
27629	Neomyxine biniplicata	species	2498694	106811				2026-09-13
27630	Neomyxine caesiovitta	species	9172238	464338				2026-09-13
27631	Neomyxus	genus	2400694	90240				2026-09-13
27632	Neomyxus leuciscus	species	2400695	210161				2026-09-13
27633	Neonesthes	genus	2346922	90242				2026-09-13
27634	Neonesthes capensis	species	2346923	459235				2026-09-13
27635	Neonesthes microcephalus	species	2346925	530936				2026-09-13
27636	Neoniphon	genus	3241396	90244				2026-09-13
27637	Neoniphon argenteus	species	5204756	194741				2026-09-13
27638	Neoniphon aurolineatus	species	5204749	121706				2026-09-13
27639	Neoniphon coruscus	species		1630713				2026-09-13
27640	Neoniphon marianus	species	5204754	128191				2026-09-13
27641	Neoniphon opercularis	species	5204759	194744				2026-09-13
27642	Neoniphon pencei	species	8836627	1032193				2026-09-13
27643	Neoniphon sammara	species	5204751	130526				2026-09-13
27644	Neoniphon suborbitalis	species		1449353				2026-09-13
27645	Neoniphon vexillarius	species		1630712				2026-09-13
27646	Neonoemacheilus	genus	2357659	90245				2026-09-13
27647	Neonoemacheilus assamensis	species	2357664	106822				2026-09-13
27648	Neonoemacheilus labeosus	species	2357668	106823				2026-09-13
27649	Neonoemacheilus mengdingensis	species	2357667	617902				2026-09-13
27650	Neonoemacheilus peguensis	species	2357660	106825				2026-09-13
27651	Neoodax	genus	2387370	68644				2026-09-13
27652	Neoodax balteatus	species	2387371	68643				2026-09-13
27653	Neoopisthopterus	genus	2413323	90247				2026-09-13
27654	Neoopisthopterus cubanus	species	2413326	500465				2026-09-13
27655	Neoopisthopterus tropicus	species	2413324	106827				2026-09-13
27656	Neopagetopsis	genus	2389936	90248				2026-09-13
27657	Neopagetopsis ionah	species	2389937	610075				2026-09-13
27658	Neopataecus	genus	2337064	90249				2026-09-13
27659	Neopataecus waterhousii	species	2337065	530594				2026-09-13
27660	Neophrynichthys	genus	2334895	90252				2026-09-13
27661	Neophrynichthys heterospilos	species	2334898	619898				2026-09-13
27662	Neophrynichthys latus	species	2334896	502648				2026-09-13
27663	Neoplecostomus	genus	2339396	90255				2026-09-13
27664	Neoplecostomus altimontanus	species		1596767				2026-09-13
27665	Neoplecostomus bandeirante	species	7192983	616637				2026-09-13
27666	Neoplecostomus botucatu	species	7192984	616638				2026-09-13
27667	Neoplecostomus canastra	species	9516867	1314414				2026-09-13
27668	Neoplecostomus corumba	species	2339398	616639				2026-09-13
27669	Neoplecostomus doceensis	species	8461950	616640				2026-09-13
27670	Neoplecostomus espiritosantensis	species	2339397	616641				2026-09-13
27671	Neoplecostomus franciscoensis	species	2339408	616642				2026-09-13
27672	Neoplecostomus granosus	species	2339403	616643				2026-09-13
27673	Neoplecostomus jaguari	species	8024592	616644				2026-09-13
27674	Neoplecostomus langeanii	species	7192985	616645				2026-09-13
27675	Neoplecostomus microps	species	2339401	616646				2026-09-13
27676	Neoplecostomus paranensis	species	2339405	616647				2026-09-13
27677	Neoplecostomus paraty	species	8891797	1314503				2026-09-13
27678	Neoplecostomus pirangaensis	species	10072550	1313937				2026-09-13
27679	Neoplecostomus ribeirensis	species	2339406	616648				2026-09-13
